,Company Name,Job Title,Salaries Reported,Location,Salary
3342,HealthPointe Solutions,Data Engineer,2,Hyderabad,872461.0
3343,Art IT,Data Engineer,1,Hyderabad,624717.0
3344,IKEA,Data Engineer,1,Hyderabad,250000.0
3345,Larsen & Toubro,Data Engineer,1,Hyderabad,821904.0
3346,Jotter,Data Engineer,1,Hyderabad,322465.0
3347,Activa (CA),Data Engineer,1,Hyderabad,1490685.0
3348,Reputation,Data Engineer,1,Hyderabad,523814.0
3349,People Tech Group,Data Engineer,1,Hyderabad,1018095.0
3350,5x,Data Engineer,1,Hyderabad,450000.0
3351,Electronic Arts,Data Engineer,1,Hyderabad,515940.0
3352,IBM,Data Engineer,1,Hyderabad,564654.0
3353,Birlasoft,Data Engineer,1,Hyderabad,293208.0
3354,Mu Sigma,Data Engineer,1,Hyderabad,1004884.0
3355,Alliance Healthcare,Data Engineer,1,Hyderabad,300000.0
3356,RAACOM Infosystems,Data Engineer,1,Hyderabad,564654.0
3357,BA Continuum India,Data Engineer,1,Hyderabad,821904.0
3358,BookMeds,Data Engineer,1,Hyderabad,406548.0
3359,PurpleTalk,Data Engineer,1,Hyderabad,517986.0
3360,ACD Communications,Data Engineer,1,Hyderabad,866307.0
3361,Techolution,Data Engineer,1,Hyderabad,193476.0
3362,DXC Technology,Data Engineer,1,Hyderabad,1317316.0
3363,Wehner Multifamily,Data Engineer,1,Hyderabad,326400.0
3364,Google Summer of Code,Data Engineer,1,Hyderabad,104824.0
3365,archents,Data Engineer,1,Hyderabad,187416.0
3366,Wall & Associates,Data Engineer,1,Hyderabad,650484.0
3367,DU,Data Engineer,1,Hyderabad,240000.0
3368,Xyenta,Data Engineer,1,Hyderabad,302200.0
3369,FTD,Data Engineer,1,Hyderabad,624717.0
3370,Systech International,Data Engineer,1,Hyderabad,433296.0
3371,Kagool,Data Engineer,1,Hyderabad,321876.0
3372,Aeries Technology,Data Engineer,1,Hyderabad,1410268.0
3373,Hexaware Technologies,Data Engineer,1,Hyderabad,1145314.0
3374,SID Computer Group,Data Engineer,1,Hyderabad,104295.0
3375,Klaxon India Private Limited,Data Engineer,1,Hyderabad,1074883.0
3376,Diagonal Software,Data Engineer,1,Hyderabad,616428.0
3377,Tech Data,Data Engineer,1,Hyderabad,621588.0
3378,Verizon,Data Engineer,1,Hyderabad,1020348.0
3379,KOGENTiX,Data Engineer,1,Hyderabad,764702.0
3380,Mantra Technologies (India),Data Engineer,1,Hyderabad,312884.0
3381,Microsoft,Data Engineer,1,Hyderabad,2063316.0
3382,ZSoft Technology Service,Data Engineer,1,Hyderabad,642103.0
3383,Kantar (Worldpanel Division),Data Engineer,1,Hyderabad,733769.0
3384,PwC,Data Engineer,1,Hyderabad,1200000.0
3385,Freemans Grattan Holdings,Data Engineer,1,Hyderabad,858429.0
3386,Wells Fargo,Data Engineer,1,Hyderabad,929931.0
3387,Franklin Templeton Investments,Data Engineer,1,Hyderabad,3054284.0
3388,Altimetrik,Data Engineer,1,Hyderabad,1572363.0
3389,Bullhorn,Data Engineer,1,Hyderabad,1030115.0
3390,Kantar,Data Engineer,1,Hyderabad,814476.0
3391,DataFactZ,Data Engineer,1,Hyderabad,628944.0
3392,Zenoti,Data Engineer,1,Hyderabad,1792230.0
3393,Tableau Software,Data Engineer,1,Hyderabad,510000.0
3394,Zen3 Info Solutions,Data Engineer,1,Hyderabad,3387921.0
3395,UXLI,Data Engineer,1,Hyderabad,932376.0
3396,Computer Generated Solutions,Data Engineer,1,Hyderabad,838593.0
3397,Dell Technologies,Data Engineer,1,Hyderabad,800000.0
3398,GSPANN Technologies,Data Engineer,1,Hyderabad,803907.0
3399,Gap,Data Engineer,1,Hyderabad,279976.0
3400,Technovert,Data Engineer,1,Hyderabad,183252.0
3401,Aptus Data Labs,Data Engineer,1,Hyderabad,930041.0
3402,Procter & Gamble,Data Engineer,1,Hyderabad,2576614.0
3403,Amnet Digital,Data Engineer,1,Hyderabad,1119904.0
3404,DataKare Solutions,Data Engineer,1,Hyderabad,391540.0
3405,2COMS,Data Engineer,1,Hyderabad,725546.0
3406,Wipro,Data Engineer,1,Hyderabad,604401.0
3407,Cognizant Technology Solutions,Data Engineer,1,Hyderabad,119040000.0
3408,EPAM,Data Engineer,1,Hyderabad,1115191.0
3409,Indium Software,Data Engineer,1,Hyderabad,340008.0
3410,Gap Inc.,Data Engineer,1,Hyderabad,930041.0
3411,ICICI Bank,Data Engineer,1,Hyderabad,681900.0
3412,Agile CRM,Data Engineer,1,Hyderabad,312884.0
3413,Siddharth Technologies,Data Engineer,1,Hyderabad,503667.0
3414,infrasoft technologies,Data Engineer,1,Hyderabad,580000.0
3415,Collins Aerospace,Data Engineer,1,Hyderabad,575000.0
3416,TEKsystems,Data Engineer,1,Hyderabad,904395.0
3417,NTT DATA,Data Engineer,1,Hyderabad,123455.0
3418,Aspion Technologies,Data Engineer,1,Hyderabad,661762.0
3419,Cognizant Technology Solutions,Data Engineer,1,Hyderabad,62270800.0
3420,XYZ (Turkey),Data Engineer,1,Hyderabad,3000000.0
3421,WE 4 IT Services,Data Engineer,1,Hyderabad,482344.0
3422,ProArch,Data Engineer,1,Hyderabad,1251537.0
3423,Google,Data Engineer,1,Hyderabad,450000.0
3424,PepsiCo,Data Engineer,1,Hyderabad,1210770.0
3425,Novartis,Data Engineer,1,Hyderabad,308220.0
3426,University of Hyderabad,Data Engineer,1,Hyderabad,667797.0
3427,rvdfgdfvd,Data Engineer,1,Hyderabad,433128.0
3428,IdeaSpark,Data Engineer,1,Hyderabad,1016376.0
3429,ITC Infotech,Data Engineer,1,Hyderabad,1340000.0
3430,CGI,Data Engineer,1,Hyderabad,244344.0
3431,Persistent Systems,Data Engineer,1,Hyderabad,497268.0
3432,PrimEra Medical Technologies,Data Engineer,1,Hyderabad,500000.0
3433,BizViz Technologies,Data Engineer,1,Hyderabad,507118.0
3434,Croyant Software Technologies,Data Engineer,1,Hyderabad,621583.0
3435,Tata Consultancy Services,Data Engineer,1,Hyderabad,353144.0
3436,Tiger Analytics,Data Engineer,1,Hyderabad,1513462.0
3437,Ramesh Tondon,Data Engineer,1,Hyderabad,564000.0
3438,Neudesic,Data Engineer,1,Hyderabad,1611735.0
3439,AROHA TECHNOLOGIES,Data Engineer,1,Hyderabad,621588.0
3440,Zen3 Infosolutions,Data Engineer,1,Hyderabad,1035971.0
3441,Gramener,Data Engineer,1,Hyderabad,1553957.0
3442,ServiceNow,Data Engineer,1,Hyderabad,33792996.24
3443,Google,Data Engineer,1,Hyderabad,2239808.0
3444,HSB Group,Data Engineer,1,Hyderabad,515829.0
3445,Joany,Data Engineer,1,Hyderabad,259536.0
3446,SAAS Staffing Solutions,Data Engineer,1,Hyderabad,429214.0
3447,Apple,Data Engineer,1,Hyderabad,1472350.0
3448,Salesforce,Data Engineer,1,Hyderabad,1008975.0
3449,CoreCompete,Data Engineer,1,Hyderabad,1191367.0
3450,Dataflix,Data Engineer,1,Hyderabad,361758.0
3451,Avnitr,Data Engineer,1,Hyderabad,564313.0
3452,Codecsoft IT Services,Data Engineer,1,Hyderabad,628945.0
3453,Byteridge Software,Data Engineer,1,Hyderabad,1500000.0
3454,Landmark IT Solutions,Data Engineer,1,Hyderabad,1562895.0
3455,DBS Asia Hub 2,Data Engineer,1,Hyderabad,854151.0
3456,IBM,Data Engineer,1,Hyderabad,120000.0
3457,PayPal,Data Engineer,1,Hyderabad,1035971.0
3458,Tata Consultancy Services,Data Engineer,22,New Delhi,649541.0
3459,IBM,Data Engineer,10,New Delhi,601475.0
3460,dunnhumby,Data Engineer,8,New Delhi,1320578.0
3461,Amazon,Data Engineer,7,New Delhi,1115191.0
3462,LTI,Data Engineer,7,New Delhi,502442.0
3463,Paytm,Data Engineer,7,New Delhi,1196790.0
3464,Genpact,Data Engineer,5,New Delhi,381786.0
3465,NCR,Data Engineer,5,New Delhi,625768.0
3466,Decision Point,Data Engineer,4,New Delhi,430538.0
3467,Coforge,Data Engineer,4,New Delhi,1555930.0
3468,Lumiq (India),Data Engineer,4,New Delhi,501180.0
3469,Fractal,Data Engineer,4,New Delhi,1165059.0
3470,NatWest Group,Data Engineer,4,New Delhi,3141490.0
3471,Ameriprise,Data Engineer,4,New Delhi,813912.0
3472,Intelegencia,Data Engineer,3,New Delhi,870393.0
3473,MakeMyTrip,Data Engineer,3,New Delhi,1204567.0
3474,Capgemini,Data Engineer,3,New Delhi,1200000.0
3475,Innovaccer,Data Engineer,3,New Delhi,447475.0
3476,nThrive,Data Engineer,3,New Delhi,837753.0
3477,OYO,Data Engineer,3,New Delhi,1100000.0
3478,Nokia,Data Engineer,3,New Delhi,1000000.0
3479,Elucidata (MA),Data Engineer,3,New Delhi,690356.0
3480,Mastercard,Data Engineer,3,New Delhi,1648788.0
3481,EXL Service,Data Engineer,3,New Delhi,644930.0
3482,Optum,Data Engineer,3,New Delhi,1108068.0
3483,Nagarro,Data Engineer,2,New Delhi,526709.0
3484,UnitedHealth Group,Data Engineer,2,New Delhi,947195.0
3485,ZS Associates,Data Engineer,2,New Delhi,883697.0
3486,Skuad,Data Engineer,2,New Delhi,585269.0
3487,ABC,Data Engineer,2,New Delhi,692532.0
3488,Webhelp,Data Engineer,2,New Delhi,916326.0
3489,Atlan,Data Engineer,2,New Delhi,1331269.0
3490,Lumen,Data Engineer,2,New Delhi,699469.0
3491,Zomato,Data Engineer,2,New Delhi,3162981.0
3492,Optum Global Solutions,Data Engineer,2,New Delhi,986536.0
3493,Octro,Data Engineer,2,New Delhi,856020.0
3494,MapmyIndia,Data Engineer,2,New Delhi,270780.0
3495,Fidelity Investments,Data Engineer,2,New Delhi,1062087.0
3496,IHS Markit,Data Engineer,2,New Delhi,917271.0
3497,Evalueserve,Data Engineer,2,New Delhi,838524.0
3498,Tokopedia,Data Engineer,2,New Delhi,1364409.0
3499,Freelancer,Data Engineer,2,New Delhi,1271011.0
3500,Axtria,Data Engineer,2,New Delhi,470004.0
3501,TO THE NEW,Data Engineer,2,New Delhi,641374.0
3502,Q3 Technologies,Data Engineer,2,New Delhi,759321.0
3503,Urban Company,Data Engineer,2,New Delhi,1589903.0
3504,Maven Wave Partners,Data Engineer,2,New Delhi,1377267.0
3505,HCL Technologies,Data Engineer,2,New Delhi,358214.0
3506,Accenture,Data Engineer,2,New Delhi,972097.0
3507,Tech Mahindra,Data Engineer,2,New Delhi,540800.0
3508,Cognizant Technology Solutions,Data Engineer,2,New Delhi,909909.0
3509,Google,Data Engineer,2,New Delhi,736515.0
3510,Confidential,Data Engineer,1,New Delhi,7631058.72
3511,Guardian Life,Data Engineer,1,New Delhi,518827.0
3512,Busigence Technologies,Data Engineer,1,New Delhi,463788.0
3513,Inference Labs,Data Engineer,1,New Delhi,677584.0
3514,Tata Consultancy Services (North America),Data Engineer,1,New Delhi,101809.0
3515,Ankaha,Data Engineer,1,New Delhi,450000.0
3516,Innovaccer,Data Engineer,1,New Delhi,443306.0
3517,Delhivery,Data Engineer,1,New Delhi,1412565.0
3518,CTU,Data Engineer,1,New Delhi,540276.0
3519,MediaAgility,Data Engineer,1,New Delhi,458143.0
3520,CloudPrisma,Data Engineer,1,New Delhi,361764.0
3521,Bank of America,Data Engineer,1,New Delhi,1507325.0
3522,Adglobal360,Data Engineer,1,New Delhi,1069128.0
3523,PYRO,Data Engineer,1,New Delhi,127452.0
3524,Hexaware Technologies,Data Engineer,1,New Delhi,735792.0
3525,Advanced Infrastructure Engineering,Data Engineer,1,New Delhi,363228.0
3526,Gartner,Data Engineer,1,New Delhi,624717.0
3527,LUMIQ,Data Engineer,1,New Delhi,322465.0
3528,i2e Consulting,Data Engineer,1,New Delhi,1044468.0
3529,AI Touch,Data Engineer,1,New Delhi,181620.0
3530,S&P Global,Data Engineer,1,New Delhi,1230555.0
3531,Valiance Solutions,Data Engineer,1,New Delhi,1210776.0
3532,Unified Healthcare Group,Data Engineer,1,New Delhi,844641.0
3533,MedTourEasy,Data Engineer,1,New Delhi,149932.0
3534,Rahul Infotech,Data Engineer,1,New Delhi,400000.0
3535,American Management Association,Data Engineer,1,New Delhi,566052.0
3536,PwC,Data Engineer,1,New Delhi,367195.0
3537,Ericsson IT Solutions & Services,Data Engineer,1,New Delhi,1527142.0
3538,Faintel,Data Engineer,1,New Delhi,180876.0
3539,Essentia SoftServ,Data Engineer,1,New Delhi,240000.0
3540,Concirrus,Data Engineer,1,New Delhi,620027.0
3541,Software Data (India),Data Engineer,1,New Delhi,509047.0
3542,naidu,Data Engineer,1,New Delhi,1257890.0
3543,Atlan,Data Engineer,1,New Delhi,213408.0
3544,Capgemini Invent,Data Engineer,1,New Delhi,1243164.0
3545,Marks & Spencer,Data Engineer,1,New Delhi,828777.0
3546,ParallelDots,Data Engineer,1,New Delhi,588636.0
3547,Josh Technology Group,Data Engineer,1,New Delhi,722161.0
3548,Team Computers,Data Engineer,1,New Delhi,423080.0
3549,OLX Group,Data Engineer,1,New Delhi,3644181.0
3550,Baker Hughes,Data Engineer,1,New Delhi,169396.0
3551,Deloitte,Data Engineer,1,New Delhi,1004884.0
3552,Incubit,Data Engineer,1,New Delhi,2452654.0
3553,Saurav pandey,Data Engineer,1,New Delhi,800000.0
3554,McKinsey Knowledge Center,Data Engineer,1,New Delhi,1665911.0
3555,Anonymous Content,Data Engineer,1,New Delhi,461956.0
3556,RiM LaS,Data Engineer,1,New Delhi,308214.0
3557,Waqar Ahmed,Data Engineer,1,New Delhi,100000.0
3558,STMicroelectronics,Data Engineer,1,New Delhi,374830.0
3559,PeopleStrong Technologies,Data Engineer,1,New Delhi,82037.0
3560,Snapdeal,Data Engineer,1,New Delhi,1230555.0
3561,MothersonSumi INfotech and Designs,Data Engineer,1,New Delhi,775034.0
3562,Bäckerei-Conditorei Fleischli,Data Engineer,1,New Delhi,1242238.0
3563,Impressico Business Solutions,Data Engineer,1,New Delhi,602930.0
3564,Connaizen Software,Data Engineer,1,New Delhi,2265784.0
3565,Olcademy,Data Engineer,1,New Delhi,204000.0
3566,NLB Services,Data Engineer,1,New Delhi,1808796.0
3567,HT Media,Data Engineer,1,New Delhi,602928.0
3568,RedCarpet,Data Engineer,1,New Delhi,223812.0
3569,Chandigarh Group,Data Engineer,1,New Delhi,205476.0
3570,Bobble Keyboard,Data Engineer,1,New Delhi,104295.0
3571,Beam Suntory,Data Engineer,1,New Delhi,1478425.0
3572,Super Highway Labs,Data Engineer,1,New Delhi,3665141.0
3573,Yogesh Chandra Pant,Data Engineer,1,New Delhi,618387.0
3574,GNA Serveis Telemàtics,Data Engineer,1,New Delhi,573621.0
3575,ASSAD,Data Engineer,1,New Delhi,517986.0
3576,American Express,Data Engineer,1,New Delhi,1600000.0
3577,ABC Supply Co.,Data Engineer,1,New Delhi,524121.0
3578,DXC Technology,Data Engineer,1,New Delhi,904395.0
3579,Analytics Vidhya,Data Engineer,1,New Delhi,1513955.0
3580,Konkasoft,Data Engineer,1,New Delhi,100488.0
3581,Unifytech,Data Engineer,1,New Delhi,1129307.0
3582,J.P. Morgan,Data Engineer,1,New Delhi,1221714.0
3583,EY,Data Engineer,1,New Delhi,469612.0
3584,Boston Scientific,Data Engineer,1,New Delhi,2707106.0
3585,Tech Data,Data Engineer,1,New Delhi,361764.0
3586,Gemini Solutions,Data Engineer,1,New Delhi,904395.0
3587,Sharda University,Data Engineer,1,New Delhi,145296.0
3588,FDS,Data Engineer,1,New Delhi,1200000.0
3589,Gemini Solutions,Data Engineer,1,New Delhi,180000.0
3590,Fresherworld.com,Data Engineer,1,New Delhi,351709.0
3591,hvjhv,Data Engineer,1,New Delhi,814476.0
3592,PlaySimple Games,Data Engineer,1,New Delhi,240000.0
3593,Goals101,Data Engineer,1,New Delhi,1541071.0
3594,Wipro Digital,Data Engineer,1,New Delhi,862674.0
3595,Dell Technologies,Data Engineer,1,New Delhi,2000000.0
3596,Atos-Syntel,Data Engineer,1,New Delhi,938347.0
3597,Datopic,Data Engineer,1,New Delhi,735350.0
3598,Publicis Sapient,Data Engineer,1,New Delhi,2500000.0
3599,Adobe,Data Engineer,1,New Delhi,413830.0
3600,Anonymous,Data Engineer,1,New Delhi,402934.0
3601,Dew Solutions,Data Engineer,1,New Delhi,1489702.0
3602,Xceedance,Data Engineer,1,New Delhi,1506828.0
3603,LinkedIn,Data Engineer,1,New Delhi,1288344.0
3604,Prateek Mishra,Data Engineer,1,New Delhi,375456.0
3605,DAAS Labs,Data Engineer,1,New Delhi,375456.0
3606,IFI Techsolutions,Data Engineer,1,New Delhi,300000.0
3607,TEKsystems,Data Engineer,1,New Delhi,1643809.0
3608,Flipkart,Data Engineer,1,New Delhi,967394.0
3609,Northcorp Software,Data Engineer,1,New Delhi,278976.0
3610,None of Your Business Boutique,Data Engineer,1,New Delhi,2452654.0
3611,Asian Oilfield Services,Data Engineer,1,New Delhi,2207388.0
3612,HARMAN,Data Engineer,1,New Delhi,1628952.0
3613,Sama Technology,Data Engineer,1,New Delhi,2210744.0
3614,Srijan Technologies,Data Engineer,1,New Delhi,864369.0
3615,IndiaLends,Data Engineer,1,New Delhi,373260.0
3616,Diverse Lynx,Data Engineer,1,New Delhi,1074883.0
3617,Rackspace Technology,Data Engineer,1,New Delhi,1547487.0
3618,Metaswitch,Data Engineer,1,New Delhi,33120.0
3619,Absolutdata,Data Engineer,1,New Delhi,521474.0
3620,Coforge Senior,Data Engineer,17,New Delhi,1476259.0
3621,Quantiphi,Data Engineer,40,Mumbai,730063.0
3622,LTI,Data Engineer,33,Mumbai,500000.0
3623,Tata Consultancy Services,Data Engineer,19,Mumbai,500000.0
3624,Jio,Data Engineer,9,Mumbai,530128.0
3625,Fractal,Data Engineer,7,Mumbai,1100000.0
3626,Accenture,Data Engineer,7,Mumbai,630000.0
3627,Mactores,Data Engineer,5,Mumbai,542342.0
3628,Capgemini,Data Engineer,5,Mumbai,695747.0
3629,Deloitte,Data Engineer,4,Mumbai,744034.0
3630,IBM,Data Engineer,3,Mumbai,1018095.0
3631,Exponentia DataLabs,Data Engineer,3,Mumbai,621583.0
3632,Reliance Industries,Data Engineer,3,Mumbai,644930.0
3633,Morgan Stanley,Data Engineer,2,Mumbai,909682.0
3634,Bank of America,Data Engineer,2,Mumbai,928488.0
3635,TCS,Data Engineer,2,Mumbai,459892.0
3636,PwC,Data Engineer,2,Mumbai,1077564.0
3637,GEP,Data Engineer,2,Mumbai,1321470.0
3638,Lumiq (India),Data Engineer,2,Mumbai,795858.0
3639,IFI Techsolutions,Data Engineer,2,Mumbai,353152.0
3640,Fresher,Data Engineer,2,Mumbai,362640.0
3641,Quantiphi,Data Engineer,2,Mumbai,613152.0
3642,Testbook.com,Data Engineer,2,Mumbai,612517.0
3643,General Mills,Data Engineer,1,Mumbai,331509.0
3644,Goldman Sachs,Data Engineer,1,Mumbai,3977066.0
3645,PayU,Data Engineer,1,Mumbai,515940.0
3646,Fractal,Data Engineer,1,Mumbai,1230982.0
3647,Tata Consultancy Services (North America),Data Engineer,1,Mumbai,1000000.0
3648,TCG DIGITAL,Data Engineer,1,Mumbai,524564.0
3649,Enovate Skill,Data Engineer,1,Mumbai,106209.0
3650,DAT Engineering,Data Engineer,1,Mumbai,562248.0
3651,Team Computers,Data Engineer,1,Mumbai,311052.0
3652,Fundnel,Data Engineer,1,Mumbai,618995.0
3653,Mactores,Data Engineer,1,Mumbai,129768.0
3654,Advisory Board,Data Engineer,1,Mumbai,414388.0
3655,NGDATA,Data Engineer,1,Mumbai,1555257.0
3656,Colgate-Palmolive,Data Engineer,1,Mumbai,515940.0
3657,AmyGB,Data Engineer,1,Mumbai,488208.0
3658,Sunrise Senior Living,Data Engineer,1,Mumbai,100000.0
3659,Cogoport,Data Engineer,1,Mumbai,2000000.0
3660,Cipla,Data Engineer,1,Mumbai,1088000.0
3661,Quantiphi,Data Engineer,1,Mumbai,276000.0
3662,Tata Consultancy Services,Data Engineer,1,Mumbai,846156.0
3663,Christian College of Engineering & Technology (CCET),Data Engineer,1,Mumbai,123286.0
3664,Course5 Intelligence,Data Engineer,1,Mumbai,154788.0
3665,TDL,Data Engineer,1,Mumbai,1511001.0
3666,TeamLease Staffing Solutions,Data Engineer,1,Mumbai,573527.0
3667,Tata Consultancy Services,Data Engineer,1,Mumbai,234362.0
3668,Quantiply,Data Engineer,1,Mumbai,908078.0
3669,ICS Consultancy,Data Engineer,1,Mumbai,1881045.0
3670,MAERSK,Data Engineer,1,Mumbai,1200000.0
3671,Larvol Group,Data Engineer,1,Mumbai,947731.2
3672,American Automobile Association (AAA),Data Engineer,1,Mumbai,1139568.0
3673,Jost Hurler,Data Engineer,1,Mumbai,311051.0
3674,Vistaar Technologies,Data Engineer,1,Mumbai,618995.0
3675,i2e Consulting,Data Engineer,1,Mumbai,720000.0
3676,Bank of America Merrill Lynch,Data Engineer,1,Mumbai,1232857.0
3677,B&B Analytics,Data Engineer,1,Mumbai,67764.0
3678,Cuelogic Technologies,Data Engineer,1,Mumbai,1100000.0
3679,Netcore Solutions,Data Engineer,1,Mumbai,1612324.0
3680,CitiusTech,Data Engineer,1,Mumbai,1988533.0
3681,Algo Engines,Data Engineer,1,Mumbai,1200000.0
3682,Quantcast,Data Engineer,1,Mumbai,2014668.0
3683,PharmEasy,Data Engineer,1,Mumbai,233580.0
3684,Bajaj Finance,Data Engineer,1,Mumbai,308220.0
3685,ZEE5,Data Engineer,1,Mumbai,706283.0
3686,Naerial Consultancy,Data Engineer,1,Mumbai,1042947.0
3687,Purplle.com,Data Engineer,1,Mumbai,2014668.0
3688,Oneture Technologies,Data Engineer,1,Mumbai,1068999.0
3689,Larsen and toubro e engineering solutions,Data Engineer,1,Mumbai,371400.0
3690,Liases Foras,Data Engineer,1,Mumbai,305428.0
3691,Bookmyshow,Data Engineer,1,Mumbai,1237990.0
3692,Challenger Technologies,Data Engineer,1,Mumbai,108408.0
3693,At,Data Engineer,1,Mumbai,1016376.0
3694,Kutumbh Care,Data Engineer,1,Mumbai,311716.0
3695,Morgan Stanley,Data Engineer,1,Mumbai,981061.0
3696,Daten & Wissen,Data Engineer,1,Mumbai,385890.0
3697,Ascent Health & Wellness Solutions,Data Engineer,1,Mumbai,322465.0
3698,Edwards Lifesciences,Data Engineer,1,Mumbai,1900000.0
3699,Ugam,Data Engineer,1,Mumbai,502441.0
3700,Exeliq Consulting,Data Engineer,1,Mumbai,891759.0
3701,ANB Systems,Data Engineer,1,Mumbai,1500000.0
3702,Veritas Collaborative,Data Engineer,1,Mumbai,1062087.0
3703,Celebal Technologies,Data Engineer,1,Mumbai,463374.0
3704,TCG Digital,Data Engineer,1,Mumbai,520597.0
3705,Danpal,Data Engineer,1,Mumbai,322077.0
3706,iPredictt Data Science Labs,Data Engineer,1,Mumbai,708995.0
3707,FRA,Data Engineer,1,Mumbai,735796.0
3708,HHH,Data Engineer,1,Mumbai,580440.0
3709,Javis,Data Engineer,1,Mumbai,1232857.0
3710,AthenasOwl,Data Engineer,1,Mumbai,1249434.0
3711,HCL Technologies,Data Engineer,1,Mumbai,321853.0
3712,Directi,Data Engineer,1,Mumbai,1860082.0
3713,Course5 Intelligence,Data Engineer,1,Mumbai,4081319.36
3714,ICICI Bank,Data Engineer,1,Mumbai,96000.0
3715,Ingram Micro,Data Engineer,1,Mumbai,179292.0
3716,Aays Analytics,Data Engineer,1,Mumbai,894346.0
3717,Priceline.com,Data Engineer,1,Mumbai,2540253.0
3718,KIT,Data Engineer,1,Mumbai,308220.0
3719,Bizongo,Data Engineer,1,Mumbai,2597406.0
3720,Bewakoof Brands,Data Engineer,1,Mumbai,932374.0
3721,Nikhil Analytics,Data Engineer,1,Mumbai,353141.0
3722,Collinson,Data Engineer,1,Mumbai,1743621.0
3723,EC-Mobility,Data Engineer,1,Mumbai,184932.0
3724,Simple Logic IT,Data Engineer,1,Mumbai,301464.0
3725,Muoro,Data Engineer,1,Mumbai,964692.0
3726,Kiara Automotora,Data Engineer,1,Mumbai,633480.0
3727,Seernet Technologies,Data Engineer,1,Mumbai,3123584.0
3728,Axis Bank,Data Engineer,1,Mumbai,602928.0
3729,The Jaypee Group,Data Engineer,1,Mumbai,725787.0
3730,PayNearby,Data Engineer,1,Mumbai,650000.0
3731,Anand Rathi,Data Engineer,1,Mumbai,1095095.0
3732,Google,Data Engineer,1,Mumbai,725787.0
3733,Joulon,Data Engineer,1,Mumbai,322464.0
3734,Numer8,Data Engineer,1,Mumbai,128988.0
3735,Digihealth,Data Engineer,1,Mumbai,234082.0
3736,Nomura Holdings,Data Engineer,1,Mumbai,503667.0
3737,Episource,Data Engineer,1,Mumbai,1090171.0
3738,Teradata,Data Engineer,1,Mumbai,1561792.0
3739,Endurance International Group,Data Engineer,1,Mumbai,3108546.0
3740,Craftsvilla.com,Data Engineer,1,Mumbai,1953624.0
3741,Optum,Data Engineer,1,Mumbai,908078.0
3742,Dream11,Data Engineer,1,Mumbai,2009767.0
3743,Quantiphi Senior,Data Engineer,15,Mumbai,1080000.0
3744,LTI Senior,Data Engineer,12,Mumbai,886686.0
3745,Fractal Senior,Data Engineer,7,Mumbai,2051223.0
3746,Fractal Big,Data Engineer,7,Mumbai,865380.0
3747,Tata Consultancy Services Big,Data Engineer,5,Mumbai,550000.0
3748,Quantiphi,Machine Learning Engineer,28,Bangalore,875066.0
3749,Tata Consultancy Services,Machine Learning Engineer,9,Bangalore,490531.0
3750,Accenture,Machine Learning Engineer,5,Bangalore,748712.0
3751,Amazon,Machine Learning Engineer,4,Bangalore,1525549.0
3752,Intel Corporation,Machine Learning Engineer,4,Bangalore,625152.0
3753,First Student,Machine Learning Engineer,3,Bangalore,369852.0
3754,Google,Machine Learning Engineer,3,Bangalore,1244206.0
3755,Ignitarium Technology Solutions,Machine Learning Engineer,3,Bangalore,730063.0
3756,Infosys,Machine Learning Engineer,2,Bangalore,832266.0
3757,Wipro,Machine Learning Engineer,2,Bangalore,783333.0
3758,HCL Technologies,Machine Learning Engineer,2,Bangalore,1193616.0
3759,Deloitte,Machine Learning Engineer,2,Bangalore,1088590.0
3760,Oracle,Machine Learning Engineer,2,Bangalore,931048.0
3761,Fresher,Machine Learning Engineer,2,Bangalore,363036.0
3762,Microsoft,Machine Learning Engineer,2,Bangalore,2340910.0
3763,Wipro Technologies,Machine Learning Engineer,2,Bangalore,575209.0
3764,Mercedes-Benz Research and Development India,Machine Learning Engineer,2,Bangalore,1521127.0
3765,Continental,Machine Learning Engineer,2,Bangalore,589116.0
3766,Subex,Machine Learning Engineer,2,Bangalore,927200.0
3767,Text Mercato,Machine Learning Engineer,2,Bangalore,338722.0
3768,HyperVerge,Machine Learning Engineer,2,Bangalore,1168458.0
3769,Quale Infotech,Machine Learning Engineer,2,Bangalore,665000.0
3770,BlueOptima,Machine Learning Engineer,2,Bangalore,1180965.0
3771,Sixth Energy Technologies,Machine Learning Engineer,2,Bangalore,310014.0
3772,Qualitas Technologies,Machine Learning Engineer,2,Bangalore,562103.0
3773,Graphene (Singapore),Machine Learning Engineer,2,Bangalore,991010.0
3774,NewSpace Research and Technologies,Machine Learning Engineer,2,Bangalore,1000000.0
3775,Uncanny Vision,Machine Learning Engineer,2,Bangalore,984047.0
3776,Openstream,Machine Learning Engineer,2,Bangalore,551847.0
3777,Avaamo,Machine Learning Engineer,2,Bangalore,2452646.0
3778,Lucida Technologies,Machine Learning Engineer,2,Bangalore,636937.0
3779,The Alacer Group,Machine Learning Engineer,2,Bangalore,1515264.0
3780,IceCream Labs,Machine Learning Engineer,2,Bangalore,1027889.0
3781,Digital Aristotle,Machine Learning Engineer,2,Bangalore,1012824.0
3782,Chefling,Machine Learning Engineer,2,Bangalore,1608545.0
3783,Tardid,Machine Learning Engineer,2,Bangalore,562282.0
3784,Pixuate,Machine Learning Engineer,2,Bangalore,709492.0
